smiles,subpocket,bool_pains,bool_brenk,bool_ro3,bool_qed,qed,bool_bb,bool_syba,syba,retro_count,bool_retro
ClC1=CC=CCC1,SE,1,1,1,0,0.4539439471720032,0,0,-41.258116604604,,
c1ccc(Oc2ccccn2)cc1,SE,1,1,1,1,0.6926800626255551,1,1,72.21271395112872,0.0,0.0
CC(C)(C)c1ccccc1,SE,1,1,1,1,0.5114006703774442,1,1,39.78732658936647,102.0,1.0
c1ccc2ncccc2c1,SE,1,1,1,1,0.5311915584041306,1,1,50.88665479563308,84.0,1.0
COc1ccc(C)cc1OC,SE,1,1,1,1,0.6450116473288807,1,1,49.09492104377262,0.0,0.0
CN(C)C(=O)c1ccccc1,SE,1,1,1,1,0.5904983238770432,1,1,52.4542318016323,66.0,1.0
OC[C@H]1OCC[C@@H]1O,SE,1,1,1,0,0.4702072052136929,1,0,-9.821069549887056,,
CC(C)(C)c1ccccn1,SE,1,1,1,1,0.5319153197964482,1,1,34.11749152704644,0.0,0.0
C[NH+]1CCN(C(=O)C(C)(C)c2ccccc2)CC1,SE,1,1,1,1,0.7997700010680819,0,1,85.77015601736151,,
CC(C)(C=O)c1ccccc1,SE,1,0,1,1,0.5872531234863956,1,1,18.53697594963332,,
Cc1nc2c(F)c(F)ccc2[nH]1,SE,1,1,1,1,0.6410281657048285,0,1,23.851820277704306,,
CC(=O)NC1CCCCC1,SE,1,1,1,1,0.5881054430832254,1,1,37.90778852108155,0.0,0.0
Cc1cc2c([nH]1)CCCC2,SE,1,1,1,1,0.5610158665356277,0,1,30.435141407668844,,
CNC(=O)[C@@H]1CCN1,SE,1,1,1,0,0.4633161075355273,0,0,-1.8616006348772052,,
Cc1ccccc1[O-],SE,1,1,1,0,0.4859605934108408,0,1,26.03439830180313,,
O=C1Cc2ccccc2N1,SE,1,1,1,1,0.5653488967385903,1,1,1.0253554500825568,8.0,1.0
COCCO,SE,1,1,1,0,0.4857336704954034,1,1,14.899052932694794,,
COc1cccc(N2CCOCC2)c1,SE,1,1,1,1,0.710672885660566,1,1,71.23102138001491,0.0,0.0
CC1(CO)COC1,SE,1,1,1,1,0.5052576084464226,1,1,3.58048773836444,28.0,1.0
COc1cccc(C(N)=O)c1,SE,1,1,1,1,0.6790575842877807,1,1,59.47193566645434,8.0,1.0
c1cc(C2CC[NH2+]CC2)ccn1,SE,1,1,1,1,0.6424230433144232,0,1,32.96168498117573,,
CC(C)n1nccc1C1CC[NH2+]CC1,SE,1,1,1,1,0.7456829357041629,0,1,29.97805427023625,,
c1cc(C2CC[NH2+]CC2)n(C2CCCC2)n1,SE,1,1,1,1,0.8038163465795591,0,1,24.809554766703638,,
CC(C)n1nccc1[C@@H]1[C@H]2C[N@@H+](C3COC3)C[C@H]21,SE,1,1,1,1,0.8219452034209859,0,0,-0.6760211301689538,,
CC(C)n1nccc1[C@H]1CC[N@H+](C2COC2)CC1,SE,1,1,1,1,0.8528010793819676,0,1,22.337026270572625,,
COc1ncc2ccc(=O)[nH]c2n1,SE,1,1,0,1,0.680969973448816,0,1,20.124897186704192,,
COc1cccc(N2CC[NH+](C)CC2)c1,SE,1,1,1,1,0.7366842608514703,0,1,78.66649109871906,,
C[NH+]1CCNCC1,SE,1,1,1,0,0.36437522683460905,1,0,-4.668717630665617,,
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,SE,1,1,0,0,0.3426576609893387,1,0,-6.855455912866066,,
CCOC,SE,1,1,1,0,0.4315009980580737,1,1,14.173271476186555,,
c1ccoc1,SE,1,1,1,0,0.44603148755014616,1,1,5.85239784787098,,
CC[NH+]1CCN(Cc2ccccc2)CC1,SE,1,1,1,1,0.7507218265191825,0,1,96.71858135577007,,
CCN1CCN(Cc2ccccc2)CC1,SE,1,1,1,1,0.7408384221100384,1,1,77.24218277042867,20.0,1.0
Cc1ccnc(N)n1,SE,1,1,1,1,0.5231996621282303,1,1,30.18974131870434,40.0,1.0
C=CC(=O)Nc1ccc(OC)cc1N(C)CC[NH+](C)C,SE,1,0,0,1,0.7098483620712799,0,1,68.44403101139464,,
O=CNC1CCOCC1,SE,1,0,1,1,0.5290988006690647,1,0,-3.0319733897365735,,
CC(C)(O)C1CNC1,SE,1,1,1,1,0.5029895132015002,0,0,-4.037334217995438,,
C[NH+]1CCN(c2ccc(N)cc2)CC1,SE,0,0,1,1,0.5938900055308579,0,1,56.97128135118805,,
Cc1ccccc1N1CC[NH+](C)CC1,SE,1,1,1,1,0.6719940378305639,0,1,57.795217372282934,,
C[NH+]1CCN(CCCO)CC1,SE,1,1,1,1,0.5083688085649424,0,1,48.56390588255943,,
CSc1ccccc1,SE,1,1,1,1,0.5179452823981447,1,1,32.937181278297594,82.0,1.0
O=C(NC1CC[NH2+]CC1)c1ccccc1,SE,1,1,1,1,0.7086643161197085,0,1,73.0984032379954,,
CC(C)(C[NH3+])CNC(=O)c1ccccc1,SE,1,1,0,1,0.7493586556573194,0,1,75.48759908067986,,
Cc1nc(N)nc(NC(=O)c2ccccc2)n1,SE,1,1,0,1,0.801175859673256,0,1,72.07587590315802,,
O=C(N[C@@H]1CC[NH2+]C[C@H]1F)c1ccccc1,SE,1,1,1,1,0.733105231512065,0,1,29.823815994513602,,
O=C(N[C@H]1CC[NH2+]C1)c1ccccc1,SE,1,1,1,1,0.6651515889275661,0,1,68.53628490755214,,
O=C(N[C@@H]1CCNCC1(F)F)c1ccccc1,SE,1,1,1,1,0.8203677133142412,0,1,12.549046260213686,,
Nc1cccc(NC(=O)c2ccccc2)c1,SE,1,0,1,1,0.7513719932230986,1,1,91.75114132311998,,
O=C(N[C@@H]1CCNC[C@H]1F)c1ccccc1,SE,1,1,1,1,0.7868785768668769,0,1,5.871028704557537,,
CC1(C)CC(NC(=O)c2ccccc2)CC(C)(C)N1O,SE,1,1,1,1,0.8730389848628733,0,1,43.1674883204377,,
C[C@]1(O)CC[C@H](NC=O)CC1,SE,1,0,1,1,0.5708430456305379,0,0,-23.760422095448753,,
O=C(NC1CC[NH2+]CC1)c1cccc(Br)c1,SE,1,1,1,1,0.8326794918722397,0,1,89.12014043535903,,
O=C(NC1CC[NH2+]CC1)c1cccc(C(F)(F)F)c1,SE,1,1,1,1,0.8342914863631808,0,1,88.60395487391165,,
CCc1cccc(C(=O)NC2CC[NH2+]CC2)c1,SE,1,1,1,1,0.7931100053853659,0,1,89.22619323477299,,
CS(=O)(=O)c1cccc(N2CCOCC2)c1,SE,1,1,0,1,0.7724170059985859,0,1,60.53478334982407,,
CCCOCC,SE,1,0,1,0,0.47410679583128207,1,1,20.26518043857321,,
O=CCCCC(=O)[O-],SE,1,0,0,0,0.35234596963020176,1,1,9.227506352803001,,
NC(=O)CCl,SE,1,0,1,0,0.4450443872218326,1,1,11.502166398513653,,
OCCC[NH+]1CCCCC1,SE,1,1,1,1,0.5449828947508465,0,1,43.504309048708826,,
COc1ccc2[nH]c(Cc3ccccc3)nc2c1,SE,1,1,0,1,0.7607117020011622,0,1,98.45078491132696,,
NC(=O)c1ccc(N)cc1,SE,1,0,0,1,0.5473422654963028,1,1,37.47506477215158,,
CN1CC[NH+](CCCO)CC1,SE,1,1,1,1,0.5083688085649424,0,1,50.820822805147884,,
OC1CCCCC1,SE,1,1,1,0,0.4863248839438126,1,1,13.246532692241214,,
C1COCCN1,SE,1,1,1,0,0.4340574553786442,1,0,-6.969065840520294,,
CCCCO,SE,1,1,1,1,0.5128217987135145,1,1,13.825336356798706,0.0,0.0
c1ccc(Nc2cncnc2)cc1,SE,1,1,1,1,0.752389705777418,0,1,53.25655052151598,,
C1CCOCC1,SE,1,1,1,0,0.4299400218016568,1,1,10.240293193110958,,
OCCCc1ccccc1,SE,1,1,1,1,0.6689565380917978,1,1,47.409199661480656,0.0,0.0
Fc1cccc(Cl)c1,SE,1,1,1,1,0.5062680369802974,1,1,36.18337245697641,86.0,1.0
OC1CCCC1,SE,1,1,1,0,0.464489931937197,1,1,6.230842174301479,,
CCCCC,SE,1,1,1,0,0.4687855098011332,1,1,14.968951527459414,,
CCC#Cc1ccccn1,SE,1,0,1,0,0.4894588666368867,0,1,33.73984363548724,,
CCCNC=O,SE,1,0,1,0,0.3848271005019902,1,0,-5.198247434028854,,
CCOc1cccc(N2CCC(O)CC2)c1,SE,1,1,1,1,0.8475466941502181,0,1,66.13572942991641,,
CCN,SE,1,1,1,0,0.4062370953898832,1,1,5.092217189432304,,
O=C(c1ccccc1)N1CCC(CCO)CC1,SE,1,1,1,1,0.8661618438580109,0,1,92.02148937553606,,
c1nnn[n-]1,SE,1,1,0,0,0.3848452229200757,0,1,13.506474971814797,,
O=CN1CCN(c2ccccc2)CC1,SE,1,0,1,1,0.648570855195969,1,1,34.460366798436674,,
Cc1c[nH]c(C)c1CCC(=O)[O-],SE,1,1,1,1,0.7023634620001634,0,1,31.800318806488317,,
CCCC[NH+](CC)CC,SE,1,1,0,1,0.5588860865767477,1,1,34.52077230505497,,
CC[NH+]1CCN(c2ccccc2)CC1,SE,1,1,1,1,0.711331311563537,0,1,72.47181593085907,,
Brc1cncnc1,SE,1,1,1,1,0.5685144631214077,1,1,25.553159337233435,52.0,1.0
C[C@H]1CN(c2ccccc2)C[C@@H](C)[NH2+]1,SE,1,1,1,1,0.6972893839482547,0,1,25.327850592095714,,
[NH3+]C1(CO)CC1,SE,1,1,1,0,0.4132910808425134,0,1,7.495490464802453,,
COc1ccccc1OC,SE,1,1,1,1,0.6189113153967103,1,1,33.90936801172575,90.0,1.0
C[NH+]1CCN(c2ccc3[nH]cnc3c2)CC1,SE,1,1,1,1,0.6995140593899478,0,1,56.597807592438755,,
CCC[NH+](CC)CC,SE,1,1,0,1,0.5393726644259729,1,1,25.790026448881022,,
CC[NH+](C)C,SE,1,1,1,0,0.41307193941793097,1,1,16.238026260411445,,
C[NH2+]C,SE,1,1,1,0,0.3530591111578337,1,1,10.064078188343409,,
C=CC(N)=O,SE,1,0,1,0,0.4219958386868299,1,0,-1.1383284387539367,,
CC[NH2+]CC,SE,1,1,1,0,0.4583183660353574,1,1,15.542012736362874,,
C1CCNC1,SE,1,1,1,0,0.4347944578283113,1,0,-6.026803828991243,,
CCc1ccccc1,SE,1,1,1,1,0.5147578217927745,1,1,36.7452432584706,120.0,1.0
Cc1cnn(CCO)c1,SE,1,1,1,1,0.6136497377777997,1,1,39.65033533372642,0.0,0.0
COc1ccccc1N,SE,1,0,1,1,0.5706913849970715,1,1,32.553625231704274,,
OCCC[NH+]1CCOCC1,SE,1,1,1,1,0.4966585563198399,0,1,41.13053912852551,,
COc1ccc(CN)cc1,SE,1,1,1,1,0.6633238802202668,1,1,16.512637560136522,30.0,1.0
Clc1cccc(Cl)c1,SE,1,1,1,1,0.5285863388321962,1,1,30.045328602346874,76.0,1.0
C[NH+]1CCN(S(=O)(=O)c2ccccc2)CC1,SE,1,1,1,1,0.7368429590282473,0,1,85.8236996704925,,
c1ccsc1,SE,1,1,1,0,0.4489266460144337,1,1,9.194709627715325,,
CCCn1cncn1,SE,1,1,1,1,0.5617398374798184,1,1,32.204416996454434,0.0,0.0
C[NH+]1CCCCC1,SE,1,1,1,0,0.4255306890148219,0,1,16.72682810634307,,
C[NH+]1CCN(C2CCCCC2)CC1,SE,1,1,1,1,0.6079108303245183,0,1,37.28306429108626,,
C1CCC([NH+]2CCNCC2)CC1,SE,1,1,1,1,0.555953299619352,0,1,5.012424193262666,,
C1CCCC1,SE,1,1,1,0,0.4083619292230276,1,1,13.188394633412607,,
CC(C)C[C@H]([NH3+])C=O,SE,1,0,1,1,0.5116134321257249,0,1,4.910455926426601,,
CC(C)C[C@H]([NH3+])C(=O)[O-],SE,1,1,0,1,0.5005599304878099,0,1,30.40375080451381,,
CC(C)C[C@H]([NH2+]C1CCCCC1)C(N)=O,SE,1,1,0,1,0.6964625981193222,0,1,51.75440794592413,,
CCCCCC=O,SE,1,0,0,0,0.3883941773179649,1,1,0.046452948059900745,,
NC1CN(C(=O)C2CC2)C1,SE,1,1,1,1,0.5367164836491416,0,1,8.853287404625327,,
O=C([O-])C1(c2ccccc2)CCCC1,SE,1,1,1,1,0.7020416151029683,0,1,44.859046838112796,,
c1cc([C@@H]2CC[NH2+]C2)ncn1,SE,1,1,1,1,0.5876605814348775,0,1,18.34149380794083,,
CC[NH+](CC)CCNC(=O)c1c(C)[nH]c(C)c1C,SE,1,1,0,1,0.6819124194643233,0,1,77.08984993986155,,
CCN(CC)CCNC(=O)c1c(C)[nH]c(C)c1C,SE,1,1,0,1,0.8122714148514506,0,1,53.208340359277976,,
c1ccc(C[NH+]2CCCC2)cc1,SE,1,1,1,1,0.6577889442506689,0,1,71.2551207884704,,
C[N@H+](CCO)CCCO,SE,1,1,0,0,0.4022438289688296,0,1,23.28542728079227,,
COc1cc2c(ccn2C)nc1OC,SE,1,1,1,1,0.7245547212554198,0,1,35.15900505614214,,
c1cc2cncnn2c1,SE,1,1,1,1,0.511375604737478,1,1,26.486607037964,0.0,0.0
COc1ccccc1N1CCOCC1,SE,1,1,1,1,0.710672885660566,1,1,59.84748528160221,0.0,0.0
COc1cccc(O[C@H]2CC[N@@H+](C)CC2)c1,SE,1,1,1,1,0.8153812089080459,0,1,79.05979583830687,,
Cc1ccnn1C1CC[NH2+]CC1,SE,1,1,1,1,0.6301399441096591,0,1,16.55245087208298,,
Cc1ccn(C2CC[NH2+]CC2)n1,SE,1,1,1,1,0.6301399441096591,0,1,26.581718443590326,,
Cc1cc(C)n([C@H]2CC[N@@H+](CC=O)CC2)n1,SE,1,0,1,1,0.7265653522647468,0,1,22.835299429191288,,
COc1ccc2c(ccn2C(C)=O)c1,SE,1,1,1,1,0.6888779291370131,0,1,42.67926973789878,,
COc1cccc(N2CC[NH2+]CC2)c1,SE,1,1,1,1,0.7203867074961815,0,1,66.92954085559126,,
c1ccn2nccc2c1,SE,1,1,1,1,0.5098151396252021,1,1,35.555960049619934,0.0,0.0
c1cnn(CCN2CC[NH2+]CC2)c1,SE,1,1,1,1,0.6333300645008875,0,1,65.25792283710692,,
CC(C)(C)C(=O)Oc1ccc2[nH]cnc2c1,SE,1,0,1,1,0.5907070101972453,0,1,65.15591052135736,,
COCCCN,SE,1,0,1,1,0.4931203923013464,1,0,-2.29127517994221,,
Cn1ccc(C(F)(F)F)n1,SE,1,1,1,1,0.5467194924872543,1,1,29.48465263541901,30.0,1.0
c1cc(C2CC[NH2+]CC2)n[nH]1,SE,1,1,1,1,0.5773192735819584,0,1,31.085466344292985,,
CCCN,SE,1,1,1,0,0.4632709184547628,1,0,-1.5901402203952597,,
NC1CC1,SE,1,1,1,0,0.4192205084405549,1,0,-5.652930360202207,,
CN1C(=O)C[C@H]2C[NH2+]CC[C@H]21,SE,1,1,1,0,0.4685685381035015,0,0,-18.58565714511659,,
Cn1ccc(C(N)=O)n1,SE,1,1,0,1,0.5506039101636904,1,1,32.934107501534555,,
Cc1cccc(C)c1,SE,1,1,1,0,0.475757685340321,1,1,29.59963830222623,,
CCCC[NH2+]C,SE,1,0,1,0,0.4668582729351071,1,1,17.760185946042515,,
C[NH+](C)C1CCCCC1,SE,1,1,1,1,0.5232016114018909,0,1,28.109169215251562,,
NC=O,SE,1,0,1,0,0.3523255130205272,1,0,-3.29609306080239,,
c1ccc2oc(N3CCOCC3)nc2c1,SE,1,1,0,1,0.7078008821175487,0,1,67.78885398226471,,
CC1(C)Cc2ccccc2O1,SE,1,1,1,1,0.5486176842945492,1,1,21.867476120729584,0.0,0.0
Cn1c(N2CCOCC2)nc2ccccc21,SE,1,1,1,1,0.7232017090502436,0,1,61.557796728149405,,
C[C@]1(CO)Cc2ccccc2O1,SE,1,1,1,1,0.6789543423036041,0,1,6.424321525036008,,
C[NH+]1CCN(Cc2ccc3cn[nH]c(=O)c3c2)CC1,SE,1,1,1,1,0.7462848102441413,0,1,60.109695170224654,,
[NH3+]Cc1ccc(C=O)cc1,SE,1,0,1,1,0.5814539021786307,0,1,33.55162207467533,,
c1ccc(N2CCCCC2)cc1,SE,1,1,1,1,0.6117683755470859,1,1,52.14635393882533,60.0,1.0
CCOc1cc(C(O)(CC)CC)cc2[nH]ccc12,SE,1,1,0,1,0.8479562994589026,0,1,46.14992704478971,,
CCC(O)(CC)c1ccc2cc[nH]c2c1,SE,1,1,0,1,0.7893058241716042,0,1,49.314519772844925,,
Nc1nccc(C(F)(F)c2ccc(F)cc2)n1,SE,1,1,1,1,0.8745821171683237,0,1,42.89867724382043,,
NC(N)=O,SE,1,1,0,0,0.3705073514035382,1,1,12.3711326840275,,
COc1ccc2ccccc2c1,SE,1,1,1,1,0.6196937967945624,1,1,66.2343886319233,2.0,1.0
Oc1ccc2ccccc2c1,SE,1,1,1,1,0.6020160700037418,1,1,36.97749593552781,0.0,0.0
NC(=O)[C@H]1C[C@@H]1c1ccccc1,SE,1,1,1,1,0.6970915365189387,0,1,25.411860823980874,,
N#Cc1cccc(Cn2cc(N)cn2)c1,SE,1,1,0,1,0.792279427295126,0,1,74.63572536204133,,
C[NH+](C)CC[C@@H](c1ccccc1)n1cccn1,SE,1,1,0,1,0.8133853189949921,0,1,68.44202057557607,,
C[NH+](C)CC[C@H](c1ccccc1)n1cc(N)cn1,SE,1,1,0,1,0.8097417357556057,0,1,57.774603198148434,,
C[NH+](C)CCCn1cccn1,SE,1,1,0,1,0.6155279334992901,0,1,53.59795144256254,,
Nc1cc(S(=O)(=O)c2ccccc2)ccn1,SE,1,1,0,1,0.854108506177338,0,1,60.31576339343299,,
Nc1cnn([C@H](c2ccccc2)[C@H]2CCCCS2(=O)=O)c1,SE,1,1,0,1,0.9407678508452016,0,1,28.733379203843842,,
COc1ccc(F)cc1OC,SE,1,1,1,1,0.6500511394346002,1,1,44.4988330079177,18.0,1.0
COc1ccccc1Cl,SE,1,1,1,1,0.5850627747795066,1,1,43.98448272681154,104.0,1.0
Clc1cncnc1,SE,1,1,1,1,0.5054176926987128,1,1,20.442820330779547,38.0,1.0
Cn1cc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,SE,1,1,0,1,0.5622737386881552,0,1,26.739095724055094,,
Fc1cncnc1N1CCOCC1,SE,1,1,0,1,0.6333358858812423,0,1,32.50775054431667,,
Cc1csc2cncnc12,SE,1,1,1,1,0.5736756686094583,1,1,22.169003980977255,44.0,1.0
c1ncnc(N2CCOCC2)n1,SE,1,1,0,1,0.5733845621903448,1,1,19.68777626017417,,
O=C(c1ccc2[nH]c3ccccc3c2c1)N1CCOCC1,SE,1,1,1,1,0.7447038584797235,0,1,92.12450662543476,,
Cc1nc(N)sc1C,SE,1,1,1,1,0.572339049268458,1,1,22.23856183964006,16.0,1.0
Cc1cc(N)nn1C,SE,1,1,1,1,0.5233105535294158,1,1,22.795820637482308,28.0,1.0
O=CN1CCc2nc[nH]c2C1,SE,1,0,1,1,0.5707536693757275,0,0,-2.1449281543841807,,
Nc1cc(F)c(O)c(F)c1,SE,1,0,1,0,0.4259873628805046,1,1,17.48497689265977,,
c1ccc(-n2nccn2)cc1,SE,1,1,1,1,0.6045482615564558,1,1,41.792606449305204,2.0,1.0
c1ccc(-c2cccs2)cc1,SE,1,1,0,1,0.5993259738497403,1,1,52.42832243376772,,
N#Cc1ccc(N)cc1,SE,1,0,1,1,0.5191194400900636,1,1,27.70167539004049,,
CCN(CC)C(=O)c1ccc(N)cc1,SE,1,0,1,1,0.7415006840514895,1,1,67.62337635714933,,
N=[S@](=O)([O-])c1ccc(N)cc1,SE,1,0,0,1,0.6122501677125757,0,1,18.426291551967264,,
Nc1ccc2cc[nH]c2n1,SE,1,1,1,1,0.5658999712435826,0,1,44.52020778964019,,
Cn1ncc2ccc(F)cc21,SE,1,1,1,1,0.5586436196761537,0,1,33.91828324881887,,
CC(=O)N[C@@H]1CCc2ccc(O)cc21,SE,1,1,1,1,0.7066032818351706,0,1,31.633331573239808,,
Cc1ccco1,SE,1,1,1,0,0.4628605847396023,1,1,19.556171766491552,,
O=c1[nH]c2ncncc2n1CCO,SE,1,1,0,1,0.6276733622989156,0,1,20.28092864190647,,
COc1ccc(OC)c(Br)c1,SE,1,1,1,1,0.7569605044931583,1,1,56.582780132068976,34.0,1.0
COc1ccc(OC)c(C)c1,SE,1,1,1,1,0.6450116473288807,1,1,49.289235313349884,12.0,1.0
COc1cccc(CS(C)(=O)=O)c1,SE,1,1,1,1,0.7369355471838962,0,1,76.74239695503111,,
Cc1ccc(C(N)=O)cc1,SE,1,1,1,1,0.6150947811524279,1,1,42.17636453506214,4.0,1.0
Cc1ccc(S(=O)(=O)CCO)cc1,SE,1,1,1,1,0.7833942930773142,1,1,62.87262197852605,0.0,0.0
NC(=O)c1ccco1,SE,1,1,1,1,0.5690629874470592,1,1,32.06712585829939,8.0,1.0
CCCC(=O)Nc1cccc(C(=O)[O-])c1,SE,1,1,0,1,0.7912950493550776,0,1,100.45683619931157,,
COC1CCCCC1,SE,1,1,1,1,0.5060735203854042,1,1,22.885626516252604,0.0,0.0
O=CCC[NH+]1CCCCC1,SE,1,0,1,1,0.5341032655001693,0,1,13.352077704620486,,
CCNC(=O)N1CCCCC1,SE,1,1,1,1,0.6075957587509915,1,1,51.81073412212428,0.0,0.0
CCC=O,SE,1,0,1,0,0.403259902917928,1,0,-0.4972685427757804,,
Cc1ccc(N)cc1,SE,0,0,1,1,0.5002819996278854,1,1,27.226342772014103,,
CNC(=O)C[NH+]1CCCCC1,SE,1,1,1,1,0.5185769140796527,0,1,52.18632405206456,,
COc1cc(NC(=O)c2ccccc2)cc(OC)c1OC,SE,1,1,0,1,0.9182148675103156,0,1,107.32200820030428,,
Fc1ccc2c(c1)COCO2,SE,1,1,1,1,0.5657492628426967,1,1,37.14246324330456,0.0,0.0
O=CCN1C(=O)CCc2ccccc21,SE,1,0,1,1,0.6546374832874297,0,1,29.22426740217351,,
O=CN1CCCCC1,SE,1,0,1,0,0.4565737849817706,1,1,1.2671200679307617,,
O=C(Nc1cn[nH]c1)c1ccccc1,SE,1,1,1,1,0.7507385428386607,0,1,77.64306552586909,,
CC(C)NC(=O)NC1CCCCC1,SE,1,1,1,1,0.6770493982502719,1,1,62.39054298909707,0.0,0.0
c1csc(C2CC[NH2+]CC2)n1,SE,1,1,1,1,0.6546380899034524,0,1,28.01264952370801,,
CCCOc1c(OC)cccc1OC,SE,1,1,0,1,0.7237473811129558,0,1,56.477188965929344,,
COc1cccc(OC)c1,SE,1,1,1,1,0.6189113153967104,1,1,40.678245463387974,110.0,1.0
COc1cc(N)cc(OC)c1,SE,1,0,1,1,0.650857113073011,1,1,25.614648148668785,,
COc1ccc2c(ccn2C)c1,SE,1,1,1,1,0.6249433837720009,0,1,58.24912008476093,,
COc1ccc2occc2c1,SE,1,1,1,1,0.619310760729826,1,1,51.037995214814146,8.0,1.0
c1ccc(COc2ccccc2)cc1,SE,1,1,0,1,0.7109826240797368,1,1,83.69728301704126,,
COc1ccc(N)cc1,SE,0,0,1,1,0.5706913849970715,1,1,33.88032909584605,,
C[NH+]1CCN(C=O)CC1,SE,1,0,1,0,0.4058599070371384,0,1,2.759666172459256,,
c1ccc2[nH]ncc2c1,SE,1,1,1,1,0.5583728365871126,1,1,41.541002413004406,90.0,1.0
C[NH+](C)Cc1ccccc1,SE,1,1,1,1,0.5974080284282456,1,1,51.9543898007807,0.0,0.0
CC(C)(C)c1ccc(C(N)=O)cc1,SE,1,1,1,1,0.7008311327254179,1,1,52.79202858549571,4.0,1.0
C[N@@H+]1CCO[C@H](CO)C1,SE,1,1,1,0,0.42807108946196587,0,0,-3.8238833060877617,,
CC(C)O,SE,1,1,1,0,0.4284047940316283,1,1,10.062227718567556,,
CCn1cccn1,SE,1,1,1,1,0.5076276941645591,1,1,29.56754245919666,38.0,1.0
COc1ccc(S(N)(=O)=O)cc1,SE,1,1,0,1,0.7255281756519203,1,1,51.605438587316634,,
CNC(=O)c1ccc(OC)cc1,SE,1,1,1,1,0.7110451272186061,1,1,65.52546840123227,24.0,1.0
c1cncc(-c2ccncc2)c1,SE,1,1,1,1,0.6317729528591786,1,1,47.87041623488121,0.0,0.0
c1cc(-n2cnc(C3CC3)c2)ccn1,SE,1,1,1,1,0.7172784818110044,0,1,14.78376434862002,,
c1ccc2occc2c1,SE,1,1,1,1,0.5174240042877334,1,1,35.92915737954941,38.0,1.0
Cn1ccc(Br)c1,SE,1,1,1,1,0.5446911831566104,1,1,26.639379161671012,0.0,0.0
c1ccc2c(c1)CC[NH2+]C2,SE,1,1,1,1,0.5255347882717194,0,1,14.90230170378665,,
c1ccc2c(c1)CC[NH2+]CC2,SE,1,1,1,1,0.5464708721597852,0,1,24.545106734225374,,
Cc1ncc2sccc2n1,SE,1,1,1,1,0.5736756686094583,1,1,31.445240631846808,0.0,0.0
CNC(=O)c1ccccc1,SE,1,1,1,1,0.6122319116423772,1,1,47.82334391425171,74.0,1.0
c1ccc(OCC[NH+]2CCCCC2)cc1,SE,1,1,0,1,0.7795633241047333,0,1,92.9929574916792,,
CCCCN(C)C=O,SE,1,0,0,1,0.4978231578612091,1,0,-2.521170562702213,,
N=[S@](=O)([O-])c1ccc(CNC=O)cc1,SE,1,0,0,1,0.7116775905613574,0,1,5.968352309652731,,
Cc1[nH]c(C)c(C)c1C,SE,1,1,1,1,0.5442736785409319,1,1,15.318631387612346,0.0,0.0
Cc1[nH]c(C)c(C(=O)N2CCC[C@H]2C)c1C,SE,1,1,1,1,0.7754552981895823,0,1,44.219728337000504,,
CNC(C)=O,SE,1,1,1,0,0.4207171469569102,1,1,15.444028540475399,,
C[N@H+]1CC[C@H](CO)CC1,SE,1,1,1,0,0.4627145524962772,0,1,26.001615839630013,,
CC[N@H+]1CC[C@@H](CCNC(N)=O)CC1,SE,1,1,0,1,0.5552755134239538,0,1,65.07841411249497,,
COC(N)=O,SE,1,1,1,0,0.42986182098555975,1,1,12.424093728974654,,
NC(=O)NCC[NH+]1CCOCC1,SE,1,1,0,0,0.44512770103587335,0,1,52.88367012103497,,
OCC[NH+]1CCNCC1,SE,1,1,1,0,0.3863126073329869,0,1,6.5046675813413275,,
CC(=O)N1[C@H]2CC[C@@H]1c1ccccc12,SE,1,1,1,1,0.6104848275917321,0,1,0.6341159854672447,,
CCN1CC[NH+](C)CC1,SE,1,1,1,0,0.4689539540404757,0,1,28.602948367208327,,
CC[NH+](CC)CCNC=O,SE,1,0,0,0,0.3517787910396112,0,1,10.783856048570398,,
Cc1ncno1,SE,1,1,1,0,0.4557395479673612,1,1,6.0437123633203695,,
c1ccc2[nH+]cncc2c1,SE,1,1,1,1,0.5246287680507428,0,1,27.35700872151018,,
C[NH+]1CCN(CCO)CC1,SE,1,1,1,0,0.4618018480170506,0,1,38.27026119077852,,
CCCNS(=O)(=O)c1cccc(N)c1,SE,1,0,0,1,0.7330935381883809,1,1,70.70985251589812,,
c1ncc2sccc2n1,SE,1,1,1,1,0.550428797024282,1,1,31.360184430982372,0.0,0.0
CC[C@H]1CC[N@@H+](C)CC1,SE,1,1,1,1,0.5185853827740851,0,1,25.955339611080287,,
c1ccc(Oc2ccccc2)cc1,SE,1,1,0,1,0.6700363845267113,1,1,48.33679552060807,,
CCc1c[nH]c2ccccc12,SE,1,1,1,1,0.634678344220595,1,1,48.984971828064864,0.0,0.0
CC(C)c1ccn(C)n1,SE,1,1,1,1,0.5549833496330374,1,1,34.80427739992697,0.0,0.0
Fc1ccccc1N1CC[NH2+]CC1,SE,1,1,1,1,0.6562156174631478,0,1,48.59099564498182,,
Clc1ccc2ncncc2c1,SE,1,1,1,1,0.5972040822894839,1,1,37.903817465730135,0.0,0.0
CC[NH+](CC)CCNC(=O)C1C(C)=NC[C@H]1C,SE,1,1,0,1,0.6608777131331233,0,1,29.595085214261648,,
